Year,Decimal_Day,Hour,HILat,HILon,BR_RTN,BT_RTN,BN_RTN,Field Magn. Avg,Bulk Flow Speed,THETA,PHI,ION_Density,Temp
2017,49,1,-6.9,72.3,4.5,0.4,-5.7,7.5,479,3.5,0.5,8.6,96161
2017,49,2,-6.9,72.3,3.8,1.4,-3.6,5.5,483,1.3,1.6,9,156745
2017,49,3,-6.9,72.4,4.8,1.2,-2.8,5.8,475,2.8,0.6,8.8,146288
2017,49,4,-6.9,72.4,3,0.3,-2.9,5.4,484,2.6,0.2,7.4,127878
2017,49,5,-6.9,72.5,2.2,2.9,-0.2,4.2,508,2.1,-0.6,5.9,116696
2017,49,6,-6.9,72.5,0,1.4,1.2,2.8,526,1.2,-0.7,5.9,129171
2017,49,7,-6.9,72.5,2.5,-1.4,1.9,4.3,523,0,1.5,6,126632
2017,49,8,-6.9,72.6,5.4,1.3,-1.1,5.7,510,1.6,-0.3,7.1,137257
2017,49,9,-6.9,72.6,2.9,0,0.6,3.9,522,0.9,-0.3,7.6,177971
2017,49,10,-6.9,72.7,1.7,-2.8,1,4.9,524,0.9,0.1,5.6,145777
2017,49,11,-6.9,72.7,4.1,-2.9,-0.4,5.3,533,0.5,-1.1,4.2,167768
2017,49,12,-6.9,72.8,4,-2.6,-0.5,4.9,524,0,-0.9,4.2,186687
2017,49,13,-6.9,72.8,4,-0.8,0.9,4.4,519,-0.8,-1.3,4.1,172497
2017,49,14,-6.9,72.8,4.3,-1,1.5,4.7,518,-0.5,-0.7,3.6,143340
2017,49,15,-6.9,72.9,3.9,-1.6,1.5,4.6,511,-1.1,0.9,4,139359
2017,49,16,-6.9,72.9,5.1,-1.5,0.3,5.5,495,-1,1.2,5.1,136990
2017,49,17,-6.9,73,3,-0.5,0.9,5.1,513,-1.1,0.7,5.6,170534
2017,49,18,-6.9,73,6.8,-5.3,-1.5,9.1,511,-1.3,2.7,4.4,69420
2017,49,19,-6.9,73.1,5.4,-5.5,-0.8,8,520,-1.6,0.3,6.3,142079
2017,49,20,-6.9,73.1,-0.7,-5,4.5,7.3,545,-2.8,-1.5,7.2,183592
2017,49,21,-6.9,73.1,1.8,-5.2,1.5,7.8,537,-1.9,-1,7,207357
2017,49,22,-6.9,73.2,3.9,-2.5,-4.3,7.9,531,-0.2,-3,5.6,242880
2017,49,23,-6.9,73.2,2.6,-4.7,0.2,6.6,532,-2.4,-2.6,5.1,261781
2017,50,0,-6.9,73.3,2.9,-4.9,0.9,6.1,530,-3,-3,5.1,266362
2017,50,1,-6.9,73.3,1.6,0.4,1.6,4.9,583,-1.6,-5.7,4.2,180704
2017,50,2,-6.9,73.4,2.3,-3.1,0.5,5.3,584,-0.8,-1.9,3.6,154943
2017,50,3,-7,73.4,4.5,1.2,-1.1,5.1,570,0.3,-5.6,3.3,123736
2017,50,4,-7,73.4,5.2,2,-0.2,5.6,585,-1,-5.6,3.1,85422
2017,50,5,-7,73.5,5.4,0.9,-1.1,5.7,578,-0.7,-5.3,3,91418
2017,50,6,-7,73.5,5.4,0.7,-1.4,5.7,565,-0.6,-4.5,3.5,122415
2017,50,7,-7,73.6,5.3,-1.6,-0.7,5.9,561,-1.5,-3.3,3.6,98000
2017,50,8,-7,73.6,3.6,-3.6,-0.7,5.5,551,-1.3,-1,3.9,180222
2017,50,9,-7,73.6,-2.4,-3.6,1.1,5.2,581,-2.9,-0.5,3.5,139760
2017,50,10,-7,73.7,-0.5,-4.4,0.8,4.8,557,-2.4,0.5,3.4,140963
2017,50,11,-7,73.7,-3.2,-3.1,1.3,5.1,572,-2.7,1.3,3.3,95174
2017,50,12,-7,73.8,-0.7,-3.6,-0.3,4.3,572,-1.3,2,3,104292
2017,50,13,-7,73.8,0.6,-1.6,-0.8,4,559,-0.5,0.6,3,92728
2017,50,14,-7,73.9,0.5,-2,-0.4,3.4,556,-1.4,0.5,3.1,134218
2017,50,15,-7,73.9,4.5,-1.2,-1.6,5,525,-0.7,0.1,2.4,61908
2017,50,16,-7,73.9,3.4,-2,-1.1,4.6,536,-0.9,1.5,3.1,108758
2017,50,17,-7,74,1.9,-2.7,-0.6,4.5,549,-2.5,2.1,3.2,103677
2017,50,18,-7,74,4.2,0.1,-1.1,4.7,527,-2.8,-0.6,3.6,106808
2017,50,19,-7,74.1,2.1,-0.9,-1.1,3.2,550,-3.1,0.4,3.8,166470
2017,50,20,-7,74.1,2.2,-1.2,0.9,3.1,546,-3.2,1.3,3.9,192344
2017,50,21,-7,74.2,2.1,-2.9,0.8,3.8,539,-2.5,2.1,3.4,152952
2017,50,22,-7,74.2,1.1,-1.4,2.2,3.5,537,-2,2,3.5,142362
2017,50,23,-7,74.2,-0.3,-1.4,3.9,4.4,534,-1.9,2.1,3.8,120013
2017,51,0,-7,74.3,-0.1,-2.2,1.7,3.5,530,-0.6,2.7,3.8,145870
2017,51,1,-7,74.3,2.9,-0.5,1.3,4.1,517,-0.6,1.5,3.8,181215
2017,51,2,-7,74.4,-0.4,-3.6,-1.5,5.1,528,0.7,2.3,3.6,121519
2017,51,3,-7,74.4,1.8,-1.4,-0.9,4.7,515,-0.3,1.9,4.2,136760
2017,51,4,-7,74.5,3.4,-0.6,-0.7,4.3,525,-0.9,1.7,4.3,157986
2017,51,5,-7,74.5,3.6,2.2,-1.3,4.8,521,-0.5,-0.4,3.5,120597
2017,51,6,-7,74.5,1.6,-2.1,1,4.8,533,-1.3,2,3.4,133853
2017,51,7,-7,74.6,3.9,3,-0.9,5.1,534,0.3,-1.6,2.9,124203
2017,51,8,-7,74.6,4.5,2.4,-0.5,5.1,527,-0.1,-1.7,2.5,112745
2017,51,9,-7,74.7,4.5,0.8,1,4.8,509,-1.6,-1.3,2.7,60649
2017,51,10,-7,74.7,4.3,-0.6,0.9,4.5,499,-2.1,-0.3,3,71550
2017,51,11,-7,74.7,4.5,-1.2,0.6,4.8,498,-1.4,0.3,2.9,61715
2017,51,12,-7,74.8,4.2,-1.2,-0.9,4.7,497,-0.3,-0.2,3.1,71650
2017,51,13,-7,74.8,3.9,-1.4,-1.9,4.9,489,0.6,-0.4,3.5,63077
2017,51,14,-7,74.9,-3.1,-3.2,0.7,5.1,535,-1.7,1.7,3.6,81080
2017,51,15,-7,74.9,1.2,-2.5,-1.2,5.2,509,-0.5,0.7,4.1,104512
2017,51,16,-7,75,2.9,-1.2,-1.2,4.8,492,-0.1,0.2,4,110580
2017,51,17,-7,75,3.6,-0.3,-1.7,4.2,485,0.5,0.3,4.4,143832
2017,51,18,-7,75,3.4,-0.9,-1.6,5.3,484,0.1,1.2,4.4,122094
2017,51,19,-7,75.1,2.6,0.5,-1.2,4,484,0.2,-0.6,4.5,133559
2017,51,20,-7,75.1,3.2,2.3,0,4.5,476,0,-1.4,4.9,127001
2017,51,21,-7,75.2,2.2,-2.6,2.6,5.1,475,-0.1,1.2,4.7,135063
2017,51,22,-7,75.2,3.4,-2.1,0.5,4.7,460,0.3,1.1,5,128906
2017,51,23,-7,75.3,2,-1,0.3,4.4,460,1.1,0.2,5.2,120820
2017,52,0,-7,75.3,2.8,-2.1,0.8,4.5,445,0.8,0.4,5.6,125126
2017,52,1,-7,75.3,1.6,-3,0,4.2,446,1.4,0.4,5.2,108126
2017,52,2,-7,75.4,2.1,-3.4,0.7,4.4,440,1,0.7,5.3,95810
2017,52,3,-7,75.4,-0.2,-3.1,-2.3,4.4,446,3.1,0.9,4.5,84354
2017,52,4,-7,75.5,0.8,-3.9,-0.2,4.5,442,0.5,0.9,4.2,70332
2017,52,5,-7,75.5,1.8,-3.2,0.4,4.5,434,-0.1,1.3,4.3,83483
2017,52,6,-7,75.6,0.1,-3.9,-0.2,4.6,441,-0.1,1.2,4,76350
2017,52,7,-7,75.6,1.8,-3.4,-1.7,4.4,431,0.8,0.6,4.1,80239
2017,52,8,-7,75.6,2.1,-2,2.3,4.1,430,-2.9,-0.3,4.2,76151
2017,52,9,-7,75.7,1.9,-2.9,1.2,4.1,433,-2.1,0.4,4,72562
2017,52,10,-7,75.7,3,-1.4,1.6,3.9,419,-2.5,-0.4,4.2,78702
2017,52,11,-7,75.8,2.2,-2.7,1,3.8,423,-0.3,0.7,3.5,62106
2017,52,12,-7,75.8,2.1,-3.4,-0.3,4.2,432,1.3,1.1,3,92980
2017,52,13,-7,75.8,0.9,-3.7,0,4,433,1,2.7,3.3,44691
2017,52,14,-7,75.9,2.6,-3.1,0.3,4.2,420,0.4,2.2,3.9,66766
2017,52,15,-7,75.9,3.9,-2.8,0.3,4.8,415,0,2.6,4,78593
2017,52,16,-7,76,1.8,-2.9,2.8,4.8,419,-1,3.9,6,36310
2017,52,17,-7,76,-1.4,-2.3,5,5.8,435,0.6,2.7,6.1,19726
2017,52,18,-7,76.1,-1.4,-2.5,5.5,6.3,437,-0.2,2.3,6.9,17510
2017,52,19,-7,76.1,0.9,-4.3,2.5,5.6,423,1.1,3.9,9,38791
2017,52,20,-7,76.1,-1.1,-2.5,5,6,427,-0.6,2.3,9.7,44906
2017,52,21,-7,76.2,2.6,-4.9,0.6,6.7,416,1.2,3.6,10.8,51128
2017,52,22,-7,76.2,3.2,-3.4,-3.5,6.1,412,2.1,3.6,10.4,60820
2017,52,23,-7,76.3,3.5,-3,-3.7,6.1,411,2.8,3.4,9.4,56352
2017,53,0,-7,76.3,4.2,-1,-3,5.7,407,1.8,2.7,10.6,77560
2017,53,1,-7,76.4,3,3.2,-1.5,5.4,410,1.1,1.1,10.2,98191
2017,53,2,-7,76.4,2,5.1,-1,5.8,415,0.5,1.8,8,115010
2017,53,3,-7.1,76.4,2.4,2,-1.1,6.2,418,0.5,1,7.7,125364
2017,53,4,-7.1,76.5,3.9,-1.1,-3.9,6.3,437,-1.9,0.7,6.8,151754
2017,53,5,-7.1,76.5,3.3,-1.8,-1.6,4.7,439,-1.7,0.4,6.7,172132
2017,53,6,-7.1,76.6,3.2,-2.5,-3.9,6.4,432,-1,-0.4,6.9,140251
2017,53,7,-7.1,76.6,4.2,-4.1,-2.7,6.7,424,-1.2,0.9,6.9,139663
2017,53,8,-7.1,76.7,3.6,-4.2,-2.9,6.5,422,-1.9,1.1,6.8,123936
2017,53,9,-7.1,76.7,3.4,-3.8,-3,6.1,410,-0.3,1.7,7.1,108996
2017,53,10,-7.1,76.7,2.3,-4.7,-2.7,6,399,-0.8,2.3,7.7,101663
2017,53,11,-7.1,76.8,3.4,-5.4,-1.1,6.7,396,-1.1,3.1,8.5,96310
2017,53,12,-7.1,76.8,2.7,-4.2,2.1,6.8,398,-2.1,3.5,8.5,86710
2017,53,13,-7.1,76.9,-1.8,-4.6,5.2,7.3,410,-2.4,3.4,8.6,75270
2017,53,14,-7.1,76.9,4.1,-6.1,-1.2,7.8,396,-1,3.2,7.4,91730
2017,53,15,-7.1,76.9,5.9,-3.5,-1.7,7.3,389,-0.5,3.4,6.9,94440
2017,53,16,-7.1,77,6.7,-2.1,-2.3,7.5,377,0.5,2.3,6.7,91000
2017,53,17,-7.1,77,6.7,-2.4,0.7,7.3,377,-4.1,3.1,6.7,93150
2017,53,18,-7.1,77.1,5.4,-2.5,-2.6,6.6,390,0.4,2.1,8.2,113307
2017,53,19,-7.1,77.1,4.7,-3.6,-4,7.3,394,0.9,2.5,8.2,88334
2017,53,20,-7.1,77.2,3.5,-5.2,-3.6,7.5,402,0.9,4,8.9,73954
2017,53,21,-7.1,77.2,2.5,-4.9,0.6,6.1,400,-0.7,3.9,11.5,66191
2017,53,22,-7.1,77.2,4,-3.7,1.2,6.3,388,-0.6,3.6,10.9,75067
2017,53,23,-7.1,77.3,6.2,0,-2.5,7,379,1,1.5,11.2,85281
2017,54,0,-7.1,77.3,6,2.1,-3.4,7.3,373,1.9,0,9.5,49976
2017,54,1,-7.1,77.4,5.7,0.7,-2.3,6.5,376,0.9,0.7,10.9,69666
2017,54,2,-7.1,77.4,6.5,-0.7,-1.9,6.9,373,0.9,1.9,10.4,60668
2017,54,3,-7.1,77.5,6.4,-2.2,-2.6,7.3,376,1.5,3.5,10,65486
2017,54,4,-7.1,77.5,6.1,-0.9,-2.9,7.1,388,2.7,2.9,12.7,112236
2017,54,5,-7.1,77.5,5.5,1,-1.8,7.6,403,2.1,-1.4,13.3,108412
2017,54,6,-7.1,77.6,0.1,-1.1,0.5,7,430,0.5,1,13.2,102559
2017,54,7,-7.1,77.6,2.2,-7,1,8,436,0.1,4.3,13.1,84899
2017,54,8,-7.1,77.7,1.1,-2.7,1.1,7.6,450,-0.6,1.6,10.7,130461
2017,54,9,-7.1,77.7,-2.7,-5.6,7.2,9.7,460,-1.4,0,7.5,138872
2017,54,10,-7.1,77.7,4.4,-5,2.1,9.3,443,0.7,-1,8.4,164385
2017,54,11,-7.1,77.8,5,-5.9,0.5,8.9,438,1.5,-1,8.2,167799
2017,54,12,-7.1,77.8,-1.6,-7.2,2.4,10.2,468,-0.2,-0.6,9.9,119480
2017,54,13,-7.1,77.9,2,-7.3,1.9,10.1,470,-0.2,0.8,11,127075
2017,54,14,-7.1,77.9,-1.2,-5.1,3.1,10,500,-1.4,0.8,12.8,143133
2017,54,15,-7.1,78,4.1,-5,-4.2,9.1,519,-2.7,-1.9,8.1,342376
2017,54,16,-7.1,78,3.1,-8,-5.3,10.9,519,-2.9,-1.7,8.2,259282
2017,54,17,-7.1,78,6.8,-6.5,-0.8,9.8,520,-2.9,-1,8.3,231346
2017,54,18,-7.1,78.1,7.5,-7.2,-0.9,10.5,521,-1.9,0.2,7.6,215378
2017,54,19,-7.1,78.1,6.7,-4.9,-0.4,9.3,524,-2.3,-0.2,7.7,280878
2017,54,20,-7.1,78.2,3.5,-7.1,-0.7,10.1,577,-3.7,-1.7,6.9,338281
2017,54,21,-7.1,78.2,-0.2,-9.5,0.3,10.5,599,-5.6,-1,7.3,367841
2017,54,22,-7.1,78.3,5.9,-6,-2.3,10.2,567,-3.1,-4.2,8.4,358947
2017,54,23,-7.1,78.3,4.5,-4.2,-5.4,10.2,576,-2.2,-4.7,8.2,408172
2017,55,0,-7.1,78.3,6.1,-5.3,-0.4,10,578,-5.2,-5.1,8,371394
2017,55,1,-7.1,78.4,3.7,-3.3,-3.6,10.1,597,-2.4,-6.4,7.5,414988
2017,55,2,-7.1,78.4,3.1,-9.4,-1.3,11,594,-5.2,-2.9,6.2,357904
2017,55,3,-7.1,78.5,5,-5.1,-1.1,9.9,579,-5.4,-5.6,7.1,364314
2017,55,4,-7.1,78.5,4.9,-4.2,-1.6,7.8,598,-2.7,-3.9,4.8,213702
2017,55,5,-7.1,78.6,3.1,-2.3,0.9,4.8,627,-1.5,-0.5,2.8,132126
2017,55,6,-7.1,78.6,3.8,-0.5,1.4,4.8,620,-2.2,-2.6,2.8,121664
2017,55,7,-7.1,78.6,2.8,0.3,1.9,4.7,628,-2.1,-2.8,3.1,137602
2017,55,8,-7.1,78.7,0.2,-1.2,3.2,4.8,650,-3.4,-1.3,3.3,148349
2017,55,9,-7.1,78.7,3.3,0.8,-1.4,4.7,618,0.2,-2.9,3.8,139680
2017,55,10,-7.1,78.8,3.6,0,-0.1,4.7,616,-0.1,-2.6,3.7,140912
2017,55,11,-7.1,78.8,1.3,-3.8,-0.7,5.1,625,-0.1,0.7,3,145336
2017,55,12,-7.1,78.8,1,-4.2,-1.1,5.1,624,0.5,1.3,2.8,138617
2017,55,13,-7.1,78.9,3.5,0.1,-0.8,4.5,605,0.1,-3.1,3.4,158806
2017,55,14,-7.1,78.9,2.5,-1.9,1.3,4.7,613,-1.3,-0.6,3.4,140937
2017,55,15,-7.1,79,1.7,-0.6,-0.5,4.3,618,-0.2,-1.8,2.9,136282
2017,55,16,-7.1,79,4.5,-0.1,-0.1,4.7,583,0.1,-2.3,3.1,83082
2017,55,17,-7.1,79.1,2.2,-2.6,1.2,4.5,598,-1.4,0.3,2.8,106757
2017,55,18,-7.1,79.1,3.7,-1.7,1,4.6,572,-1.7,-0.3,2.5,70509
2017,55,19,-7.1,79.1,2.4,-3,0.2,4.4,578,-0.7,0.6,2.8,107393
2017,55,20,-7.1,79.2,3.7,-1.6,1,4.7,561,-1.7,-0.6,2.5,74963
2017,55,21,-7.1,79.2,3.3,-1,0.8,4.1,559,-1.8,-1.5,2.8,124772
2017,55,22,-7.1,79.3,1.7,0.2,-2.5,3.7,569,0.6,-2.5,2.8,145266
2017,55,23,-7.1,79.3,2.5,0.8,-0.6,3.7,561,-1.3,-2.7,3,177405
2017,56,0,-7.1,79.4,2.1,2.6,0.2,3.9,562,-2.7,-4.1,2.8,149646
2017,56,1,-7.1,79.4,2.9,0.8,0.7,3.8,550,-2.9,-2.2,2.9,133822
2017,56,2,-7.1,79.4,0,-1.2,-2,3.7,570,-0.5,-0.9,2.6,129440
2017,56,3,-7.1,79.5,-0.5,-1.4,-1.8,3.3,568,-1.1,-0.8,2.4,140024
2017,56,4,-7.1,79.5,0.9,-1,-0.7,3.2,554,-1.2,-0.9,2.5,119825
2017,56,5,-7.1,79.6,0.5,-2.6,-0.7,3.3,557,-1.8,0.3,2.2,130468
2017,56,6,-7.1,79.6,2.5,-1.1,-0.7,3,532,-1.3,-1.1,2.8,108916
2017,56,7,-7.1,79.6,3.4,-0.5,-1,3.6,512,-0.7,-1.6,3,75963
2017,56,8,-7.1,79.7,1.2,-0.5,-1.3,2.1,497,0.7,-1,2.9,91052
2017,56,9,-7.1,79.7,-0.8,-1.1,-0.3,1.9,504,0.3,-0.4,3.1,77579
2017,56,10,-7.1,79.8,-2,-1.7,0,2.7,511,0.2,-0.2,2.9,57845
2017,56,11,-7.1,79.8,-1.4,-0.6,-0.6,2.4,502,0.5,-1.2,3.3,72478
2017,56,12,-7.1,79.9,-0.6,-2.5,-0.5,3.4,497,0.6,-0.3,3.4,65181
2017,56,13,-7.1,79.9,-1.2,-3.5,-0.4,3.9,500,0,0.9,3.2,54965
2017,56,14,-7.1,79.9,-1.4,-3.6,0.2,4.2,497,-0.5,1,3.4,67416
2017,56,15,-7.1,80,-0.1,-3.3,0.6,3.7,484,-0.8,1,3.9,81263
2017,56,16,-7.1,80,-1.8,-3.8,-0.2,4.5,493,-0.4,1.3,3.1,67636
2017,56,17,-7.1,80.1,-2,-3.5,0.2,4.3,495,-0.6,0.6,3.3,68075
2017,56,18,-7.1,80.1,-1.7,-3.5,-0.2,4.2,494,-0.6,0.9,3,68544
2017,56,19,-7.1,80.2,-2.3,-3.3,-0.8,4.3,487,-0.2,1.4,2.8,67289
2017,56,20,-7.1,80.2,-3.1,-2.4,-0.8,4.2,489,-0.3,0.8,2.6,53297
2017,56,21,-7.1,80.2,-1,-2.8,-0.6,3.4,478,-0.4,0.1,2.7,65988
2017,56,22,-7.1,80.3,-1.1,-2.5,-1.1,3.4,480,-0.6,-0.2,2.6,56724
2017,56,23,-7.1,80.3,0,-2.8,-1.5,3.2,473,-0.4,-0.1,2.3,42711
2017,57,0,-7.1,80.4,0.8,-1.9,-0.8,2.5,468,-1.1,-0.2,2.8,62570
2017,57,1,-7.1,80.4,1.5,-1.8,0.1,2.6,458,-1,0,3.1,56681
2017,57,2,-7.2,80.5,1.6,-2.4,0.2,3,456,-0.6,1.8,2.8,48820
2017,57,3,-7.2,80.5,2.6,-1.6,-0.3,3.2,449,0,1.2,3.2,54997
2017,57,4,-7.2,80.5,2.6,-1.8,0.8,3.3,444,-0.6,1.5,2.8,59202
2017,57,5,-7.2,80.6,-0.6,-1.8,1.3,3.1,442,-1.9,1,2.8,37899
2017,57,6,-7.2,80.6,1.6,-1.8,1.5,3.1,436,-0.7,0.7,2.3,48371
2017,57,7,-7.2,80.7,-0.1,-1.2,2.5,3,430,-1.6,1.2,3,31749
2017,57,8,-7.2,80.7,-0.5,-2.4,1.8,3.3,428,-1.3,1.9,3.1,31324
2017,57,9,-7.2,80.7,-1,-2.4,1.5,3.1,429,-1.3,2,3.4,31992
2017,57,10,-7.2,80.8,-0.5,-2.7,1.1,3.1,426,-0.8,1.9,3.8,30442
2017,57,11,-7.2,80.8,-1.5,-2.3,-1.5,3.2,431,1,1.8,3.9,36399
2017,57,12,-7.2,80.9,0.3,-0.5,0.7,2.7,418,-0.4,0.7,3.8,47294
2017,57,13,-7.2,80.9,1.9,-1.2,1.8,3,404,-1.3,0.5,3.8,50601
2017,57,14,-7.2,81,1.6,-1.3,2.2,3.2,403,-1.4,0.7,3.9,39099
2017,57,15,-7.2,81,1.8,-2.2,1.6,3.3,397,-1.2,1.7,4.2,46340
2017,57,16,-7.2,81,2.1,-2.4,0.2,3.2,392,-0.3,1.5,3.9,49007
2017,57,17,-7.2,81.1,1.5,-1.9,-1.2,2.9,392,-0.1,1.2,4.1,44131
2017,57,18,-7.2,81.1,0.7,-2.1,-0.1,2.3,394,-0.5,1.1,4.3,37718
2017,57,19,-7.2,81.2,-0.5,-1,0.6,2.1,395,-0.5,0.8,4.5,35572
2017,57,20,-7.2,81.2,-0.5,-1.3,1.5,2.2,392,-0.7,1,4.9,30124
2017,57,21,-7.2,81.3,0.7,-0.5,3.3,3.5,391,-0.5,0.9,5.2,28026
2017,57,22,-7.2,81.3,2.3,-3.4,0.5,4.1,387,-0.8,1.4,5.5,41070
2017,57,23,-7.2,81.3,1.8,-3.1,0.4,3.7,384,-0.5,1.5,5.6,34521
2017,58,0,-7.2,81.4,1.1,-2.8,0.2,3.1,382,-0.2,1.7,5.7,33671
2017,58,1,-7.2,81.4,1.8,-1.5,-1.1,3,381,0,1.9,6.1,40076
2017,58,2,-7.2,81.5,2.2,-1.2,-1.8,3.2,378,0.2,1.7,6.5,42561
2017,58,3,-7.2,81.5,2.5,-1.8,-0.9,3.4,374,0.2,1.8,6.7,48439
2017,58,4,-7.2,81.5,3,0.4,0.3,3.3,371,-0.5,1.3,7.3,43588
2017,58,5,-7.2,81.6,2.8,0.9,-2,3.8,371,0.3,0.7,7.1,42572
2017,58,6,-7.2,81.6,2.6,1.9,-1.1,3.9,368,0.4,0.3,7.2,35288
2017,58,7,-7.2,81.7,4,-0.2,-2.6,4.8,368,0.8,1.4,7.1,36860
2017,58,8,-7.2,81.7,4.2,1.4,-2.1,4.9,362,1.3,1.1,8.1,35646
2017,58,9,-7.2,81.8,3.5,2.4,-1.3,4.6,363,1.6,1.2,8.8,36515
2017,58,10,-7.2,81.8,3.7,1.8,-1.8,4.6,361,1.7,1.5,8.9,36606
2017,58,11,-7.2,81.8,5.3,1,-2.6,6.1,366,2.8,2.1,12,51556
2017,58,12,-7.2,81.9,1.8,-2.2,0.3,5.2,360,3.5,4.2,13.8,33388
2017,58,13,-7.2,81.9,-3,-2.5,2.6,4.8,363,3.1,4.7,16.8,25039
2017,58,14,-7.2,82,-1.5,-2.5,1.2,4.1,357,3.6,5.6,16.7,27792
2017,58,15,-7.2,82,3.7,-2.3,-1.6,4.9,347,4.9,5.9,16,34002
2017,58,16,-7.2,82.1,0.7,-1.5,-1.2,3.8,351,5,5.4,16.4,37263
2017,58,17,-7.2,82.1,-2.8,2.6,0.2,4.2,364,3.8,4.4,12.8,53841
2017,58,18,-7.2,82.1,2.4,0.6,-2.6,5.2,372,2.2,4.8,11.7,41326
2017,58,19,-7.2,82.2,0.1,4.4,-3.8,6.2,369,3.7,3.8,10.3,45521
2017,58,20,-7.2,82.2,-2,4.2,-2.8,5.5,372,3.9,3.4,11.2,39967
2017,58,21,-7.2,82.3,-2.9,4.1,-0.4,5.2,378,1.7,3,11,35461
2017,58,22,-7.2,82.3,-3.1,4.6,-0.6,5.7,384,0.9,1.5,8.2,49176
2017,58,23,-7.2,82.3,-3.5,3.9,-0.3,5.9,383,1.5,1.4,7.1,69911
2017,59,0,-7.2,82.4,-4.9,3.5,-0.5,6.4,391,1.9,1.3,7.5,91444
2017,59,1,-7.2,82.4,-3.6,4.2,-2.3,6,400,1.4,1.5,7,82879
2017,59,2,-7.2,82.5,-3.7,4.8,-1.1,6.2,402,1.8,0.4,6.7,89198
2017,59,3,-7.2,82.5,-4.7,4,1,6.4,407,0.3,-0.5,6.7,103081
2017,59,4,-7.2,82.6,-5.3,3.6,1.2,6.6,405,0.8,0.6,6.7,90775
2017,59,5,-7.2,82.6,-5.4,3.8,1.4,6.8,402,1.3,-0.9,7.4,92333
2017,59,6,-7.2,82.6,-5.6,2.7,2.2,6.8,396,1.6,-0.8,8.2,87286
2017,59,7,-7.2,82.7,-4.6,4.1,1.2,6.5,394,1.8,0.4,8.5,73338
2017,59,8,-7.2,82.7,-5.3,3,2.1,7.3,392,3.2,-0.1,7.3,59231
2017,59,9,-7.2,82.8,-7.4,1.3,3.4,8.5,413,2.6,-2.7,3.8,61012
2017,59,10,-7.2,82.8,-5,4.8,0.8,7.6,398,3.4,-3.2,4.3,62605
2017,59,11,-7.2,82.9,-4.7,5.4,0.7,7.6,403,2.2,-2.8,3.5,52093
2017,59,12,-7.2,82.9,-5.4,4,-0.1,6.9,398,2.5,-2.5,3.8,62077
2017,59,13,-7.2,82.9,-4.4,4.9,-0.4,6.7,391,1.6,-2,4.3,62045
2017,59,14,-7.2,83,-4.7,4.6,-0.2,6.8,390,1.8,-2.4,4.8,74947
2017,59,15,-7.2,83,-5.3,4.1,0,6.7,391,1.2,-2.4,4.7,69197
2017,59,16,-7.2,83.1,-3.9,4.4,-2,6.4,394,0.8,-0.4,4.6,52601
2017,59,17,-7.2,83.1,-4.7,3.9,-2,6.5,390,0.7,1.7,5.8,72987
2017,59,18,-7.2,83.2,-4,3.1,-3.1,6.2,390,-0.5,1.8,7.2,69257
2017,59,19,-7.2,83.2,-4.8,4.7,-2.8,7.4,393,0.2,2.8,8.5,69579
2017,59,20,-7.2,83.2,-6.1,3.5,-0.4,7.4,389,0.4,3.4,10.3,83794
2017,59,21,-7.2,83.3,-4.3,2.2,-2.2,5.9,396,-0.6,2.8,13,89903
2017,59,22,-7.2,83.3,-5.7,2.2,1.2,6.6,403,-0.1,2.4,13.9,115049
2017,59,23,-7.2,83.4,-4.2,-1.2,2.8,6.2,407,-0.1,1.5,14.6,99996
2017,60,0,-7.2,83.4,-4.2,-1.9,0.3,5.7,401,-0.2,1.4,15.2,97956
2017,60,1,-7.2,83.4,-7.4,1.1,0.5,7.7,394,1.4,2.6,15.5,93228
2017,60,2,-7.2,83.5,-8.3,1.5,-0.1,8.5,389,2.2,2.2,17.1,90450
2017,60,3,-7.2,83.5,-9.1,1.5,1.8,9.6,386,1.8,1.1,16.8,87869
2017,60,4,-7.2,83.6,-9.2,1.6,-0.6,9.5,388,0.9,1.4,18.3,111850
2017,60,5,-7.2,83.6,-8.1,1.7,0.4,9.1,393,0.4,2.5,22.6,170745
2017,60,6,-7.2,83.7,-7.1,-0.3,0.4,7.7,386,-0.9,-0.5,20.8,190834
2017,60,7,-7.2,83.7,-2.5,1.2,2.6,7,410,0.1,0.1,21.9,141680
2017,60,8,-7.2,83.7,-1.3,3.2,2.3,8.3,409,1.3,1.4,22.9,166946
2017,60,9,-7.2,83.8,1.5,7.4,-4.6,11.5,426,-0.8,1,21.4,210202
2017,60,10,-7.2,83.8,0.8,7.6,-1.6,11.2,451,-4.7,-1.4,15.5,343672
2017,60,11,-7.2,83.9,-1.4,-10.2,2.6,16.8,470,-3.4,-0.4,19.9,229984
2017,60,12,-7.2,83.9,-1.6,13.4,-0.3,17.4,534,-7,-2.9,11.6,469091
2017,60,13,-7.2,84,-6.9,11.9,5.2,16.6,530,-4.6,-3.4,11.7,445438
2017,60,14,-7.2,84,-7.5,9.1,0,14.6,554,-5.3,-3.3,12.1,390389
2017,60,15,-7.2,84,-7.6,10.2,-0.9,13.7,567,-5.5,-2.1,9.3,374351
2017,60,16,-7.2,84.1,-4.2,-6,4.8,11.3,617,-4.6,-7.3,10,450045
2017,60,17,-7.2,84.1,-8.3,-4.4,4.7,10.9,610,-4.8,-7.2,9.4,386494
